ticker,signal_type,direction,signal_date,entry_date,entry_price,stop_price,target_price,outcome,exit_date,exit_price,days_held,r_multiple
HWM,RSI 과매수 진입,bearish,2026-05-06 10:00:00-04:00,2026-05-06 14:00:00-04:00,256.88,260.73,249.17,stop,2026-05-07 02:00:00-04:00,260.73,2,-1.0
HWM,RSI 과매수 진입,bearish,2026-05-07 02:00:00-04:00,2026-05-07 06:00:00-04:00,260.08,263.98,252.28,stop,2026-05-07 06:00:00-04:00,263.98,0,-1.0
HWM,RSI 과매수 진입,bearish,2026-06-15 10:00:00-04:00,2026-06-15 14:00:00-04:00,272.26,276.34,264.09,target,2026-06-16 02:00:00-04:00,264.09,2,2.0
HWM,RSI 과매수 진입,bearish,2026-06-16 06:00:00-04:00,2026-06-16 10:00:00-04:00,276.45,280.6,268.16,stop,2026-06-16 10:00:00-04:00,280.6,0,-1.0
HWM,RSI 과매수 진입,bearish,2026-07-23 14:00:00-04:00,2026-07-23 18:00:00-04:00,287.99,292.31,279.35,target,2026-07-24 02:00:00-04:00,279.35,1,2.0
HWM,RSI 과매수 진입,bearish,2026-07-24 06:00:00-04:00,2026-07-24 10:00:00-04:00,292.18,296.56,283.41,stop,2026-07-27 02:00:00-04:00,296.56,3,-1.0
HWM,RSI 강세 다이버전스,bullish,2023-09-20 18:00:00-04:00,2023-09-21 06:00:00-04:00,46.51,45.81,47.91,stop,2023-09-21 14:00:00-04:00,45.81,2,-1.0
HWM,RSI 강세 다이버전스,bullish,2023-09-22 02:00:00-04:00,2023-09-22 06:00:00-04:00,46.01,45.32,47.39,stop,2023-09-25 06:00:00-04:00,45.32,3,-1.0
HWM,RSI 강세 다이버전스,bullish,2023-09-26 14:00:00-04:00,2023-09-26 18:00:00-04:00,46.2,45.51,47.59,stop,2023-10-02 10:00:00-04:00,45.51,14,-1.0
HWM,RSI 강세 다이버전스,bullish,2023-10-18 14:00:00-04:00,2023-10-18 18:00:00-04:00,44.13,43.47,45.45,target,2023-10-19 06:00:00-04:00,45.45,1,2.0
HWM,RSI 강세 다이버전스,bullish,2023-10-23 14:00:00-04:00,2023-10-23 18:00:00-04:00,43.22,42.57,44.52,target,2023-10-24 06:00:00-04:00,44.52,1,2.0
HWM,RSI 강세 다이버전스,bullish,2023-10-25 14:00:00-04:00,2023-10-26 06:00:00-04:00,43.0,42.36,44.29,target,2023-11-01 02:00:00-04:00,44.29,14,2.0
HWM,RSI 강세 다이버전스,bullish,2024-01-17 01:00:00-05:00,2024-01-17 05:00:00-05:00,53.19,52.39,54.79,target,2024-01-18 09:00:00-05:00,54.79,6,2.0
HWM,RSI 강세 다이버전스,bullish,2024-04-02 06:00:00-04:00,2024-04-02 10:00:00-04:00,65.5,64.52,67.46,target,2024-04-03 14:00:00-04:00,67.46,6,2.0
HWM,RSI 강세 다이버전스,bullish,2024-04-15 10:00:00-04:00,2024-04-15 14:00:00-04:00,63.15,62.2,65.04,target,2024-04-16 06:00:00-04:00,65.04,3,2.0
HWM,RSI 강세 다이버전스,bullish,2024-07-17 10:00:00-04:00,2024-07-17 14:00:00-04:00,78.07,76.9,80.41,target,2024-07-22 06:00:00-04:00,80.41,12,2.0
HWM,RSI 강세 다이버전스,bullish,2024-07-18 10:00:00-04:00,2024-07-18 14:00:00-04:00,78.07,76.9,80.41,target,2024-07-22 06:00:00-04:00,80.41,8,2.0
HWM,RSI 강세 다이버전스,bullish,2024-09-03 06:00:00-04:00,2024-09-03 10:00:00-04:00,94.32,92.91,97.15,stop,2024-09-03 14:00:00-04:00,92.91,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-09-06 10:00:00-04:00,2024-09-06 14:00:00-04:00,90.99,89.62,93.71,target,2024-09-09 06:00:00-04:00,93.71,3,2.0
HWM,RSI 강세 다이버전스,bullish,2024-09-11 02:00:00-04:00,2024-09-11 06:00:00-04:00,90.5,89.14,93.22,target,2024-09-11 06:00:00-04:00,93.22,0,2.0
HWM,RSI 강세 다이버전스,bullish,2024-10-22 14:00:00-04:00,2024-10-22 18:00:00-04:00,102.65,101.11,105.73,stop,2024-10-24 06:00:00-04:00,101.11,7,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-10-23 18:00:00-04:00,2024-10-24 02:00:00-04:00,102.5,100.96,105.58,stop,2024-10-24 06:00:00-04:00,100.96,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-10-25 02:00:00-04:00,2024-10-25 06:00:00-04:00,100.61,99.1,103.63,stop,2024-10-29 06:00:00-04:00,99.1,10,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-10-29 06:00:00-04:00,2024-10-29 10:00:00-04:00,99.73,98.23,102.72,target,2024-10-30 06:00:00-04:00,102.72,4,2.0
HWM,RSI 강세 다이버전스,bullish,2024-10-31 14:00:00-04:00,2024-10-31 18:00:00-04:00,99.8,98.3,102.79,target,2024-11-04 05:00:00-05:00,102.79,7,2.0
HWM,RSI 강세 다이버전스,bullish,2024-12-12 13:00:00-05:00,2024-12-12 17:00:00-05:00,113.7,111.99,117.11,stop,2024-12-17 05:00:00-05:00,111.99,12,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-12-13 01:00:00-05:00,2024-12-13 05:00:00-05:00,113.7,111.99,117.11,stop,2024-12-17 05:00:00-05:00,111.99,10,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-12-13 09:00:00-05:00,2024-12-13 13:00:00-05:00,113.3,111.6,116.7,stop,2024-12-17 05:00:00-05:00,111.6,8,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-12-17 05:00:00-05:00,2024-12-17 09:00:00-05:00,112.5,110.81,115.88,stop,2024-12-17 09:00:00-05:00,110.81,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2024-12-20 05:00:00-05:00,2024-12-20 09:00:00-05:00,108.0,106.38,111.24,target,2024-12-20 09:00:00-05:00,111.24,0,2.0
HWM,RSI 강세 다이버전스,bullish,2025-02-21 17:00:00-05:00,2025-02-24 01:00:00-05:00,129.75,127.8,133.64,target,2025-02-24 05:00:00-05:00,133.64,1,2.0
HWM,RSI 강세 다이버전스,bullish,2025-02-24 13:00:00-05:00,2025-02-24 17:00:00-05:00,131.0,129.04,134.93,stop,2025-02-25 05:00:00-05:00,129.04,2,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-03-06 09:00:00-05:00,2025-03-06 13:00:00-05:00,125.51,123.63,129.28,stop,2025-03-06 13:00:00-05:00,123.63,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-03-07 01:00:00-05:00,2025-03-07 05:00:00-05:00,125.48,123.6,129.24,stop,2025-03-07 09:00:00-05:00,123.6,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-03-10 10:00:00-04:00,2025-03-10 14:00:00-04:00,121.07,119.25,124.7,target,2025-03-11 06:00:00-04:00,124.7,3,2.0
HWM,RSI 강세 다이버전스,bullish,2025-03-28 14:00:00-04:00,2025-03-28 18:00:00-04:00,129.68,127.73,133.57,target,2025-03-28 18:00:00-04:00,133.57,0,2.0
HWM,RSI 강세 다이버전스,bullish,2025-04-02 18:00:00-04:00,2025-04-03 02:00:00-04:00,125.22,123.34,128.98,stop,2025-04-03 06:00:00-04:00,123.34,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-04-04 02:00:00-04:00,2025-04-04 06:00:00-04:00,122.87,121.03,126.56,stop,2025-04-04 06:00:00-04:00,121.03,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-04-04 14:00:00-04:00,2025-04-04 18:00:00-04:00,111.0,109.34,114.33,stop,2025-04-07 02:00:00-04:00,109.34,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-06-11 02:00:00-04:00,2025-06-11 06:00:00-04:00,167.78,165.26,172.81,target,2025-06-11 06:00:00-04:00,172.81,0,2.0
HWM,RSI 강세 다이버전스,bullish,2025-08-01 02:00:00-04:00,2025-08-01 06:00:00-04:00,174.0,171.39,179.22,target,2025-08-01 06:00:00-04:00,179.22,0,2.0
HWM,RSI 강세 다이버전스,bullish,2025-08-15 14:00:00-04:00,2025-08-15 18:00:00-04:00,170.49,167.93,175.6,target,2025-08-19 14:00:00-04:00,175.6,9,2.0
HWM,RSI 강세 다이버전스,bullish,2025-08-18 02:00:00-04:00,2025-08-18 06:00:00-04:00,171.0,168.44,176.13,target,2025-08-19 14:00:00-04:00,176.13,7,2.0
HWM,RSI 강세 다이버전스,bullish,2025-08-19 10:00:00-04:00,2025-08-19 14:00:00-04:00,171.24,168.68,176.38,target,2025-08-19 14:00:00-04:00,176.38,0,2.0
HWM,RSI 강세 다이버전스,bullish,2025-08-20 02:00:00-04:00,2025-08-20 06:00:00-04:00,171.0,168.44,176.13,target,2025-08-25 02:00:00-04:00,176.13,14,2.0
HWM,RSI 강세 다이버전스,bullish,2025-10-03 18:00:00-04:00,2025-10-06 02:00:00-04:00,189.0,186.16,194.67,time_exit,2025-10-10 02:00:00-04:00,188.9,20,-0.04
HWM,RSI 강세 다이버전스,bullish,2025-10-09 18:00:00-04:00,2025-10-10 02:00:00-04:00,189.34,186.5,195.02,stop,2025-10-10 10:00:00-04:00,186.5,2,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-11-21 01:00:00-05:00,2025-11-21 05:00:00-05:00,197.94,194.97,203.88,stop,2025-11-21 09:00:00-05:00,194.97,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-12-02 01:00:00-05:00,2025-12-02 05:00:00-05:00,198.74,195.76,204.7,stop,2025-12-02 09:00:00-05:00,195.76,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2025-12-05 13:00:00-05:00,2025-12-05 17:00:00-05:00,190.98,188.12,196.71,target,2025-12-10 13:00:00-05:00,196.71,14,2.0
HWM,RSI 강세 다이버전스,bullish,2025-12-18 01:00:00-05:00,2025-12-18 05:00:00-05:00,191.21,188.34,196.95,target,2025-12-18 09:00:00-05:00,196.95,1,2.0
HWM,RSI 강세 다이버전스,bullish,2026-01-29 13:00:00-05:00,2026-01-29 17:00:00-05:00,213.04,209.84,219.43,stop,2026-01-29 17:00:00-05:00,209.84,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-02-04 09:00:00-05:00,2026-02-04 13:00:00-05:00,207.18,204.07,213.4,stop,2026-02-04 13:00:00-05:00,204.07,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-05 13:00:00-05:00,2026-03-05 17:00:00-05:00,252.02,248.24,259.58,stop,2026-03-06 05:00:00-05:00,248.24,2,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-06 01:00:00-05:00,2026-03-06 05:00:00-05:00,252.0,248.22,259.56,stop,2026-03-06 05:00:00-05:00,248.22,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-06 17:00:00-05:00,2026-03-09 02:00:00-04:00,246.9,243.2,254.31,stop,2026-03-09 06:00:00-04:00,243.2,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-12 10:00:00-04:00,2026-03-12 14:00:00-04:00,243.6,239.95,250.91,stop,2026-03-13 06:00:00-04:00,239.95,3,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-12 18:00:00-04:00,2026-03-13 02:00:00-04:00,243.5,239.85,250.8,stop,2026-03-13 06:00:00-04:00,239.85,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-13 14:00:00-04:00,2026-03-13 18:00:00-04:00,236.39,232.84,243.48,stop,2026-03-13 18:00:00-04:00,232.84,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-19 06:00:00-04:00,2026-03-19 10:00:00-04:00,234.98,231.45,242.02,stop,2026-03-19 10:00:00-04:00,231.45,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-27 10:00:00-04:00,2026-03-27 14:00:00-04:00,228.89,225.46,235.76,stop,2026-03-30 02:00:00-04:00,225.46,2,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-03-30 14:00:00-04:00,2026-03-30 18:00:00-04:00,222.66,219.32,229.34,target,2026-03-31 06:00:00-04:00,229.34,2,2.0
HWM,RSI 강세 다이버전스,bullish,2026-04-21 10:00:00-04:00,2026-04-21 14:00:00-04:00,246.43,242.73,253.82,stop,2026-04-22 06:00:00-04:00,242.73,3,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-04-29 06:00:00-04:00,2026-04-29 10:00:00-04:00,238.26,234.69,245.41,stop,2026-04-29 10:00:00-04:00,234.69,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-05-18 18:00:00-04:00,2026-05-19 02:00:00-04:00,260.0,256.1,267.8,stop,2026-05-19 02:00:00-04:00,256.1,0,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-06-02 02:00:00-04:00,2026-06-02 06:00:00-04:00,252.34,248.55,259.91,target,2026-06-02 06:00:00-04:00,259.91,0,2.0
HWM,RSI 강세 다이버전스,bullish,2026-06-02 18:00:00-04:00,2026-06-03 02:00:00-04:00,253.03,249.23,260.62,stop,2026-06-03 06:00:00-04:00,249.23,1,-1.0
HWM,RSI 강세 다이버전스,bullish,2026-06-03 18:00:00-04:00,2026-06-04 02:00:00-04:00,248.63,244.9,256.09,stop,2026-06-04 10:00:00-04:00,244.9,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-02 18:00:00-04:00,2023-11-03 06:00:00-04:00,46.49,47.19,45.1,stop,2023-11-03 06:00:00-04:00,47.19,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-06 09:00:00-05:00,2023-11-06 13:00:00-05:00,48.48,49.21,47.03,target,2023-11-09 01:00:00-05:00,47.03,8,2.0
HWM,RSI 약세 다이버전스,bearish,2023-11-09 01:00:00-05:00,2023-11-09 09:00:00-05:00,48.57,49.3,47.11,stop,2023-11-10 09:00:00-05:00,49.3,4,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-10 09:00:00-05:00,2023-11-10 13:00:00-05:00,49.26,50.0,47.78,stop,2023-11-13 01:00:00-05:00,50.0,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-14 05:00:00-05:00,2023-11-14 09:00:00-05:00,50.78,51.54,49.26,stop,2023-11-14 09:00:00-05:00,51.54,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-15 05:00:00-05:00,2023-11-15 09:00:00-05:00,51.52,52.29,49.97,stop,2023-11-17 05:00:00-05:00,52.29,7,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-11-24 05:00:00-05:00,2023-11-24 09:00:00-05:00,52.39,53.18,50.82,stop,2023-11-29 09:00:00-05:00,53.18,11,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-12-01 01:00:00-05:00,2023-12-01 05:00:00-05:00,53.04,53.84,51.45,stop,2023-12-04 05:00:00-05:00,53.84,5,-1.0
HWM,RSI 약세 다이버전스,bearish,2023-12-12 13:00:00-05:00,2023-12-13 05:00:00-05:00,55.31,56.14,53.65,target,2023-12-14 09:00:00-05:00,53.65,6,2.0
HWM,RSI 약세 다이버전스,bearish,2024-01-10 17:00:00-05:00,2024-01-11 01:00:00-05:00,55.7,56.54,54.03,target,2024-01-12 13:00:00-05:00,54.03,8,2.0
HWM,RSI 약세 다이버전스,bearish,2024-01-11 17:00:00-05:00,2024-01-12 01:00:00-05:00,55.75,56.59,54.08,target,2024-01-12 13:00:00-05:00,54.08,3,2.0
HWM,RSI 약세 다이버전스,bearish,2024-01-12 13:00:00-05:00,2024-01-12 17:00:00-05:00,55.9,56.74,54.22,target,2024-01-16 09:00:00-05:00,54.22,2,2.0
HWM,RSI 약세 다이버전스,bearish,2024-01-22 01:00:00-05:00,2024-01-22 05:00:00-05:00,56.2,57.04,54.51,target,2024-01-23 09:00:00-05:00,54.51,6,2.0
HWM,RSI 약세 다이버전스,bearish,2024-01-22 09:00:00-05:00,2024-01-22 13:00:00-05:00,56.13,56.98,54.45,target,2024-01-23 09:00:00-05:00,54.45,4,2.0
HWM,RSI 약세 다이버전스,bearish,2024-02-08 01:00:00-05:00,2024-02-08 05:00:00-05:00,60.22,61.12,58.41,target,2024-02-12 09:00:00-05:00,58.41,11,2.0
HWM,RSI 약세 다이버전스,bearish,2024-02-14 05:00:00-05:00,2024-02-14 09:00:00-05:00,62.44,63.38,60.57,stop,2024-02-14 13:00:00-05:00,63.38,1,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-02-14 17:00:00-05:00,2024-02-15 01:00:00-05:00,63.38,64.33,61.48,stop,2024-02-15 09:00:00-05:00,64.33,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-02-22 09:00:00-05:00,2024-02-22 13:00:00-05:00,64.89,65.86,62.94,stop,2024-02-22 13:00:00-05:00,65.86,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-02-27 13:00:00-05:00,2024-02-27 17:00:00-05:00,65.72,66.71,63.75,stop,2024-02-28 09:00:00-05:00,66.71,3,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-02-28 09:00:00-05:00,2024-02-28 13:00:00-05:00,66.68,67.68,64.68,stop,2024-02-28 13:00:00-05:00,67.68,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-02-29 13:00:00-05:00,2024-02-29 17:00:00-05:00,66.74,67.74,64.74,stop,2024-02-29 17:00:00-05:00,67.74,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-03-04 13:00:00-05:00,2024-03-04 17:00:00-05:00,67.79,68.81,65.76,stop,2024-03-05 13:00:00-05:00,68.81,4,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-03-05 09:00:00-05:00,2024-03-05 13:00:00-05:00,67.92,68.94,65.88,stop,2024-03-05 13:00:00-05:00,68.94,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-03-06 09:00:00-05:00,2024-03-06 13:00:00-05:00,69.14,70.18,67.07,target,2024-03-08 17:00:00-05:00,67.07,11,2.0
HWM,RSI 약세 다이버전스,bearish,2024-03-07 05:00:00-05:00,2024-03-07 09:00:00-05:00,69.67,70.72,67.58,target,2024-03-08 09:00:00-05:00,67.58,5,2.0
HWM,RSI 약세 다이버전스,bearish,2024-04-29 06:00:00-04:00,2024-04-29 10:00:00-04:00,67.74,68.75,65.7,stop,2024-05-02 06:00:00-04:00,68.75,12,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-01 18:00:00-04:00,2024-05-02 02:00:00-04:00,68.01,69.03,65.97,stop,2024-05-02 06:00:00-04:00,69.03,1,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-03 10:00:00-04:00,2024-05-03 14:00:00-04:00,79.27,80.46,76.89,stop,2024-05-06 02:00:00-04:00,80.46,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-03 18:00:00-04:00,2024-05-06 02:00:00-04:00,82.0,83.23,79.54,target,2024-05-06 02:00:00-04:00,79.54,0,2.0
HWM,RSI 약세 다이버전스,bearish,2024-05-06 06:00:00-04:00,2024-05-06 10:00:00-04:00,79.96,81.16,77.57,stop,2024-05-06 18:00:00-04:00,81.16,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-06 14:00:00-04:00,2024-05-06 18:00:00-04:00,80.2,81.4,77.79,stop,2024-05-06 18:00:00-04:00,81.4,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-08 14:00:00-04:00,2024-05-08 18:00:00-04:00,84.0,85.26,81.48,target,2024-05-09 02:00:00-04:00,81.48,1,2.0
HWM,RSI 약세 다이버전스,bearish,2024-05-16 02:00:00-04:00,2024-05-16 06:00:00-04:00,83.67,84.93,81.16,stop,2024-05-20 14:00:00-04:00,84.93,12,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-20 06:00:00-04:00,2024-05-20 10:00:00-04:00,83.86,85.11,81.34,stop,2024-05-22 06:00:00-04:00,85.11,9,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-21 10:00:00-04:00,2024-05-21 14:00:00-04:00,84.71,85.98,82.17,stop,2024-05-22 06:00:00-04:00,85.98,3,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-24 18:00:00-04:00,2024-05-28 02:00:00-04:00,84.72,85.99,82.18,stop,2024-05-28 18:00:00-04:00,85.99,4,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-05-28 10:00:00-04:00,2024-05-28 14:00:00-04:00,85.25,86.53,82.69,target,2024-05-29 06:00:00-04:00,82.69,3,2.0
HWM,RSI 약세 다이버전스,bearish,2024-07-09 10:00:00-04:00,2024-07-09 14:00:00-04:00,80.64,81.85,78.22,target,2024-07-12 06:00:00-04:00,78.22,13,2.0
HWM,RSI 약세 다이버전스,bearish,2024-07-09 18:00:00-04:00,2024-07-10 02:00:00-04:00,80.79,82.0,78.37,target,2024-07-12 06:00:00-04:00,78.37,11,2.0
HWM,RSI 약세 다이버전스,bearish,2024-07-23 06:00:00-04:00,2024-07-23 10:00:00-04:00,81.97,83.2,79.51,stop,2024-07-24 06:00:00-04:00,83.2,4,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-07-24 02:00:00-04:00,2024-07-24 06:00:00-04:00,82.7,83.94,80.22,target,2024-07-24 06:00:00-04:00,80.22,0,2.0
HWM,RSI 약세 다이버전스,bearish,2024-07-25 14:00:00-04:00,2024-07-25 18:00:00-04:00,82.7,83.94,80.22,stop,2024-07-26 06:00:00-04:00,83.94,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-07-31 02:00:00-04:00,2024-07-31 06:00:00-04:00,94.4,95.82,91.57,stop,2024-07-31 06:00:00-04:00,95.82,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-08-01 06:00:00-04:00,2024-08-01 10:00:00-04:00,95.91,97.35,93.03,target,2024-08-02 06:00:00-04:00,93.03,4,2.0
HWM,RSI 약세 다이버전스,bearish,2024-08-09 14:00:00-04:00,2024-08-09 18:00:00-04:00,93.81,95.22,91.0,stop,2024-08-12 06:00:00-04:00,95.22,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-08-12 14:00:00-04:00,2024-08-12 18:00:00-04:00,92.83,94.22,90.05,stop,2024-08-13 06:00:00-04:00,94.22,2,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-08-20 02:00:00-04:00,2024-08-20 06:00:00-04:00,97.79,99.26,94.86,time_exit,2024-08-26 06:00:00-04:00,97.75,20,0.03
HWM,RSI 약세 다이버전스,bearish,2024-09-20 14:00:00-04:00,2024-09-20 18:00:00-04:00,96.7,98.15,93.8,stop,2024-09-20 18:00:00-04:00,98.15,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-09-23 10:00:00-04:00,2024-09-23 14:00:00-04:00,98.52,100.0,95.56,stop,2024-09-24 14:00:00-04:00,100.0,5,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-09-23 18:00:00-04:00,2024-09-24 02:00:00-04:00,98.74,100.22,95.78,stop,2024-09-25 06:00:00-04:00,100.22,6,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-09-24 14:00:00-04:00,2024-09-24 18:00:00-04:00,99.75,101.25,96.76,time_exit,2024-10-01 02:00:00-04:00,97.14,20,1.74
HWM,RSI 약세 다이버전스,bearish,2024-09-25 14:00:00-04:00,2024-09-25 18:00:00-04:00,100.52,102.03,97.5,target,2024-09-30 18:00:00-04:00,97.5,14,2.0
HWM,RSI 약세 다이버전스,bearish,2024-09-26 06:00:00-04:00,2024-09-26 10:00:00-04:00,100.22,101.72,97.21,target,2024-09-30 18:00:00-04:00,97.21,11,2.0
HWM,RSI 약세 다이버전스,bearish,2024-09-30 14:00:00-04:00,2024-09-30 18:00:00-04:00,100.45,101.96,97.44,target,2024-09-30 18:00:00-04:00,97.44,0,2.0
HWM,RSI 약세 다이버전스,bearish,2024-10-01 10:00:00-04:00,2024-10-01 14:00:00-04:00,101.15,102.67,98.12,stop,2024-10-01 14:00:00-04:00,102.67,0,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-10-01 18:00:00-04:00,2024-10-02 02:00:00-04:00,101.48,103.0,98.44,stop,2024-10-02 06:00:00-04:00,103.0,1,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-10-02 18:00:00-04:00,2024-10-03 02:00:00-04:00,102.2,103.73,99.13,stop,2024-10-07 06:00:00-04:00,103.73,11,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-10-04 14:00:00-04:00,2024-10-04 18:00:00-04:00,102.64,104.18,99.56,stop,2024-10-08 06:00:00-04:00,104.18,7,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-10-08 06:00:00-04:00,2024-10-08 10:00:00-04:00,103.32,104.87,100.22,stop,2024-10-14 06:00:00-04:00,104.87,19,-1.0
HWM,RSI 약세 다이버전스,bearish,2024-10-16 18:00:00-04:00,2024-10-17 02:00:00-04:00,106.75,108.35,103.55,target,2024-10-22 06:00:00-04:00,103.55,16,2.0
HWM,RSI 약세 다이버전스,bearish,2024-10-17 06:00:00-04:00,2024-10-17 10:00:00-04:00,106.01,107.6,102.83,target,2024-10-22 10:00:00-04:00,102.83,15,2.0
HWM,RSI 약세 다이버전스,bearish,2024-10-18 02:00:00-04:00,2024-10-18 06:00:00-04:00,106.9,108.5,103.69,target,2024-10-22 06:00:00-04:00,103.69,10,2.0
